09804947-7BCD-4890-B991-545AF191AED3#appfire#CE59F125-882D-4617-8B8F-21699DB4B620#appfire#autoSave#appfire#TINYINT#appfire#1#appfire#0#appfire#0#appfire#0#appfire#0#appfire#0#appfire##appfire##appfire#0#appfire##appfire#0#appfire#column seq#appfire#{"DisplayName":"Auto Save","DisplayFormat":"","RegularExpression":"","RegexDisplayName":"","Widgets":"radio","WidgetDisplayName":"Radio","MinValue":"2","MaxValue":"256","ErrorMessage":"","Finders":"false","Name":"autoSave"}#appfire#LEXC6WFZF8WTCVCCJVAW#appfire#ba9dced8-453e-49a3-b627-d497a1f91b17#appfire#1#appfire#0#appfire#2016-01-15 14:07:11.0#appfire#0#appfire#2016-01-15 14:07:11.0#appfire#0#appfire#1#appfire#14#appfire##appfire##appfire#0#appfire#1
09837234-9E98-4701-B4EA-1052BB9C762F#appfire#FF377976-FF06-4214-A549-1D1E060051ED#appfire#createdDate#appfire#DATETIME#appfire##appfire#0#appfire#1#appfire#0#appfire#0#appfire#0#appfire##appfire##appfire#0#appfire#1900-01-01#appfire#1#appfire#column seq#appfire#{"DisplayName":"createdDate","DisplayFormat":"","RegularExpression":"","RegexDisplayName":"","WidgetDisplayName":"","Widgets":"datefield","MinValue":"","MaxValue":"","ErrorMessage":"","Finders":"false","Name":"createdDate"}#appfire#LEXC6WFZF8WTCVCCJVAW#appfire#ba9dced8-453e-49a3-b627-d497a1f91b17#appfire#1#appfire#0#appfire#2016-01-15 14:07:11.0#appfire#0#appfire#2016-01-15 14:07:11.0#appfire#0#appfire#1#appfire#5#appfire##appfire##appfire#0#appfire#1
09A4FD2F-D110-439E-9171-B84B18CFA3CB#appfire#292C9CDF-996C-440C-A2CE-BC268073E500#appfire#versionId#appfire#INT#appfire#11#appfire#0#appfire#1#appfire#0#appfire#0#appfire#0#appfire##appfire##appfire#0#appfire#-1#appfire#1#appfire#column seq#appfire#{"DisplayName":"versionId","DisplayFormat":"","RegularExpression":"","RegexDisplayName":"","WidgetDisplayName":"","Widgets":"numberfield","MinValue":"","MaxValue":"","ErrorMessage":"","Finders":"false","Name":"versionId"}#appfire#LEXC6WFZF8WTCVCCJVAW#appfire#ba9dced8-453e-49a3-b627-d497a1f91b17#appfire#1#appfire#0#appfire#2016-01-15 14:07:11.0#appfire#0#appfire#2016-01-15 14:07:11.0#appfire#0#appfire#1#appfire#16#appfire##appfire##appfire#0#appfire#1
09EC76EC-AFAD-4B10-AD9E-4597AD7B3708#appfire#E78CF6C9-40BA-47C0-A124-CC2E39E45D5D#appfire#alpha4#appfire#VARCHAR#appfire#4#appfire#0#appfire#1#appfire#0#appfire#0#appfire#0#appfire##appfire##appfire#0#appfire##appfire#0#appfire#column seq#appfire#{"DisplayName":"Alpha 4","DisplayFormat":"","RegularExpression":"","RegexDisplayName":"","Widgets":"textfield","WidgetDisplayName":"TextField","MinValue":"0","MaxValue":"4","ErrorMessage":"","Finders":"false","Name":"alpha4"}#appfire#LEXC6WFZF8WTCVCCJVAW#appfire#ba9dced8-453e-49a3-b627-d497a1f91b17#appfire#1#appfire#0#appfire#2016-01-15 14:07:11.0#appfire#0#appfire#2016-01-15 14:07:11.0#appfire#0#appfire#1#appfire#8#appfire##appfire##appfire#0#appfire#1
0A2ECA3F-115D-49FE-8FD5-E031DE85CCA4#appfire#90A56342-EA6D-4413-BFEB-B0D07EF2AC0C#appfire#updatedDate#appfire#DATETIME#appfire##appfire#0#appfire#1#appfire#0#appfire#0#appfire#0#appfire##appfire##appfire#0#appfire#1900-01-01#appfire#1#appfire#column seq#appfire#{"DisplayName":"updatedDate","DisplayFormat":"","RegularExpression":"","RegexDisplayName":"","WidgetDisplayName":"","Widgets":"datefield","MinValue":"","MaxValue":"","ErrorMessage":"","Finders":"false","Name":"updatedDate"}#appfire#LEXC6WFZF8WTCVCCJVAW#appfire#ba9dced8-453e-49a3-b627-d497a1f91b17#appfire#1#appfire#0#appfire#2016-01-15 14:07:11.0#appfire#0#appfire#2016-01-15 14:07:11.0#appfire#0#appfire#1#appfire#6#appfire##appfire##appfire#0#appfire#1
0A45F9EA-B9CF-49E0-B323-D694972E3FE8#appfire#A99754CA-E41A-4C71-AC0F-7CBD3A304977#appfire#createdDate#appfire#DATETIME#appfire##appfire#0#appfire#1#appfire#0#appfire#0#appfire#0#appfire##appfire##appfire#0#appfire#1900-01-01#appfire#1#appfire#column seq#appfire#{"DisplayName":"createdDate","DisplayFormat":"","RegularExpression":"","RegexDisplayName":"","WidgetDisplayName":"","Widgets":"datefield","MinValue":"","MaxValue":"","ErrorMessage":"","Finders":"false","Name":"createdDate"}#appfire#LEXC6WFZF8WTCVCCJVAW#appfire#ba9dced8-453e-49a3-b627-d497a1f91b17#appfire#1#appfire#0#appfire#2016-01-15 14:07:11.0#appfire#0#appfire#2016-01-15 14:07:11.0#appfire#0#appfire#1#appfire#13#appfire##appfire##appfire#0#appfire#1
0A4F3CD3-F3CC-47BF-AB99-8405CFF8513A#appfire#013AE758-48B6-4B1D-9352-5BE5C503B5FB#appfire#dateTimeValue#appfire#TIMESTAMP#appfire##appfire#0#appfire#1#appfire#0#appfire#0#appfire#0#appfire##appfire##appfire#0#appfire##appfire#0#appfire#column seq#appfire#{"DisplayName":"dateTimeValue","DisplayFormat":"","RegularExpression":"","RegexDisplayName":"","Widgets":"timefield","WidgetDisplayName":"TimeField","MinValue":"","MaxValue":"","ErrorMessage":"","Finders":"false","Name":"dateTimeValue"}#appfire#LEXC6WFZF8WTCVCCJVAW#appfire#ba9dced8-453e-49a3-b627-d497a1f91b17#appfire#1#appfire#0#appfire#2016-01-15 14:07:11.0#appfire#0#appfire#2016-01-15 14:07:11.0#appfire#0#appfire#1#appfire#7#appfire##appfire##appfire#0#appfire#1
0A7B5FE6-EC0C-4C6E-ADF4-C098DE747A56#appfire#E5C10E0E-BB7F-43B7-B5DB-EBAD84AE7741#appfire#updatedDate#appfire#DATETIME#appfire##appfire#0#appfire#1#appfire#0#appfire#0#appfire#0#appfire##appfire##appfire#0#appfire#1900-01-01#appfire#1#appfire#column seq#appfire#{"DisplayName":"updatedDate","DisplayFormat":"","RegularExpression":"","RegexDisplayName":"","WidgetDisplayName":"","Widgets":"datefield","MinValue":"","MaxValue":"","ErrorMessage":"","Finders":"false","Name":"updatedDate"}#appfire#LEXC6WFZF8WTCVCCJVAW#appfire#ba9dced8-453e-49a3-b627-d497a1f91b17#appfire#1#appfire#0#appfire#2016-01-15 14:07:11.0#appfire#0#appfire#2016-01-15 14:07:11.0#appfire#0#appfire#1#appfire#12#appfire##appfire##appfire#0#appfire#1
0ADAF463-4A67-41FA-B835-772683381FC4#appfire#3E2A6FA3-0CAC-4230-A3F6-0ED733373711#appfire#districtId#appfire#VARCHAR#appfire#64#appfire#1#appfire#0#appfire#0#appfire#0#appfire#0#appfire##appfire##appfire#0#appfire##appfire#0#appfire#column seq#appfire#{"DisplayName":"District Id","DisplayFormat":"","RegularExpression":"","RegexDisplayName":"","Widgets":"textfield","WidgetDisplayName":"TextField","MinValue":"0","MaxValue":"64","ErrorMessage":"","Finders":"false","Name":"districtId"}#appfire#LEXC6WFZF8WTCVCCJVAW#appfire#ba9dced8-453e-49a3-b627-d497a1f91b17#appfire#1#appfire#0#appfire#2016-01-15 14:07:11.0#appfire#0#appfire#2016-01-15 14:07:11.0#appfire#0#appfire#1#appfire#1#appfire##appfire##appfire#0#appfire#1
0ADE6BDA-754F-42B7-AD10-E33430018E6B#appfire#E78CF6C9-40BA-47C0-A124-CC2E39E45D5D#appfire#alpha4parentid#appfire#INT#appfire#11#appfire#0#appfire#1#appfire#0#appfire#0#appfire#0#appfire##appfire##appfire#0#appfire##appfire#0#appfire#column seq#appfire#{"DisplayName":"Aplha4 Parent Id","DisplayFormat":"","RegularExpression":"","RegexDisplayName":"","Widgets":"numberfield","WidgetDisplayName":"NumberField","MinValue":"0","MaxValue":"11","ErrorMessage":"","Finders":"false","Name":"alpha4parentid"}#appfire#LEXC6WFZF8WTCVCCJVAW#appfire#ba9dced8-453e-49a3-b627-d497a1f91b17#appfire#1#appfire#0#appfire#2016-01-15 14:07:11.0#appfire#0#appfire#2016-01-15 14:07:11.0#appfire#0#appfire#1#appfire#9#appfire##appfire##appfire#0#appfire#1
